,id,original_title,original_language,release_date,popularity,vote_average,vote_count,media_type,adult
5992,739405,Operation Fortune: Ruse de Guerre,English,1/4/2023,184.229,6.721,297,movie,FALSE
5993,158876,,Chinese,,58.304,8.4,9,tv,FALSE
5994,921355,Assassin,English,3/31/2023,80.805,4.8,11,movie,FALSE
5995,117465,,Japanese,,62.392,10,4,tv,FALSE
5996,933419,Champions,English,3/9/2023,104.315,6.512,43,movie,FALSE
5997,208891,,Japanese,,59.825,8.667,3,tv,FALSE
5998,878375,On a Wing and a Prayer,English,4/6/2023,53.714,8,4,movie,FALSE
5999,82856,,English,,1108.646,8.488,8697,tv,FALSE
6000,638974,Murder Mystery 2,English,3/26/2023,235.901,6.8,187,movie,FALSE
6001,677179,Creed III,English,3/1/2023,1537.879,7.2,561,movie,FALSE
6002,726759,Tetris,English,3/15/2023,66.661,7.7,100,movie,FALSE
6003,76600,Avatar: The Way of Water,English,12/14/2022,10224.28,7.742,6335,movie,FALSE
6004,849869,길복순,Korean,2/17/2023,33.985,6.9,39,movie,FALSE
6005,603692,John Wick: Chapter 4,English,3/22/2023,2569.508,8.161,635,movie,FALSE
6006,493529,Dungeons & Dragons: Honor Among Thieves,English,3/23/2023,702.523,7.598,128,movie,FALSE
6007,932430,Prom Pact,English,3/30/2023,85.403,8,10,movie,FALSE
6008,95558,,English,,64.625,8,8,tv,FALSE
6009,816904,Momias,Spain,1/5/2023,1224.45,7.008,64,movie,FALSE
6010,514999,Murder Mystery,English,5/25/2019,197.421,6.252,3642,movie,FALSE
6011,1049638,Rye Lane,English,3/17/2023,30.374,7.778,18,movie,FALSE
6012,739405,Operation Fortune: Ruse de Guerre,English,1/4/2023,184.229,6.721,297,movie,FALSE
6013,158876,,Chinese,,58.304,8.4,9,tv,FALSE
6014,921355,Assassin,English,3/31/2023,80.805,4.8,11,movie,FALSE
6015,117465,,Japanese,,62.392,10,4,tv,FALSE
6016,933419,Champions,English,3/9/2023,104.315,6.512,43,movie,FALSE
6017,208891,,Japanese,,59.825,8.667,3,tv,FALSE
6018,878375,On a Wing and a Prayer,English,4/6/2023,53.714,8,4,movie,FALSE
6019,82856,,English,,1108.646,8.488,8697,tv,FALSE
6020,638974,Murder Mystery 2,English,3/26/2023,235.901,6.8,187,movie,FALSE
6021,677179,Creed III,English,3/1/2023,1537.879,7.2,561,movie,FALSE
6022,726759,Tetris,English,3/15/2023,66.661,7.7,100,movie,FALSE
6023,76600,Avatar: The Way of Water,English,12/14/2022,10224.28,7.742,6335,movie,FALSE
6024,849869,길복순,Korean,2/17/2023,33.985,6.9,39,movie,FALSE
6025,603692,John Wick: Chapter 4,English,3/22/2023,2569.508,8.161,635,movie,FALSE
6026,493529,Dungeons & Dragons: Honor Among Thieves,English,3/23/2023,702.523,7.598,128,movie,FALSE
6027,932430,Prom Pact,English,3/30/2023,85.403,8,10,movie,FALSE
6028,95558,,English,,64.625,8,8,tv,FALSE
6029,816904,Momias,Spain,1/5/2023,1224.45,7.008,64,movie,FALSE
6030,514999,Murder Mystery,English,5/25/2019,197.421,6.252,3642,movie,FALSE
6031,1049638,Rye Lane,English,3/17/2023,30.374,7.778,18,movie,FALSE
6032,739405,Operation Fortune: Ruse de Guerre,English,1/4/2023,184.229,6.721,297,movie,FALSE
6033,158876,,Chinese,,58.304,8.4,9,tv,FALSE
6034,921355,Assassin,English,3/31/2023,80.805,4.8,11,movie,FALSE
6035,117465,,Japanese,,62.392,10,4,tv,FALSE
6036,933419,Champions,English,3/9/2023,104.315,6.512,43,movie,FALSE
6037,208891,,Japanese,,59.825,8.667,3,tv,FALSE
6038,878375,On a Wing and a Prayer,English,4/6/2023,53.714,8,4,movie,FALSE
6039,82856,,English,,1108.646,8.488,8697,tv,FALSE
6040,638974,Murder Mystery 2,English,3/26/2023,235.901,6.8,187,movie,FALSE
6041,677179,Creed III,English,3/1/2023,1537.879,7.2,561,movie,FALSE
6042,726759,Tetris,English,3/15/2023,66.661,7.7,100,movie,FALSE
6043,76600,Avatar: The Way of Water,English,12/14/2022,10224.28,7.742,6335,movie,FALSE
6044,849869,길복순,Korean,2/17/2023,33.985,6.9,39,movie,FALSE
6045,603692,John Wick: Chapter 4,English,3/22/2023,2569.508,8.161,635,movie,FALSE
6046,493529,Dungeons & Dragons: Honor Among Thieves,English,3/23/2023,702.523,7.598,128,movie,FALSE
6047,932430,Prom Pact,English,3/30/2023,85.403,8,10,movie,FALSE
6048,95558,,English,,64.625,8,8,tv,FALSE
6049,816904,Momias,Spain,1/5/2023,1224.45,7.008,64,movie,FALSE
6050,514999,Murder Mystery,English,5/25/2019,197.421,6.252,3642,movie,FALSE
6051,1049638,Rye Lane,English,3/17/2023,30.374,7.778,18,movie,FALSE
6052,739405,Operation Fortune: Ruse de Guerre,English,1/4/2023,184.229,6.721,297,movie,FALSE
6053,158876,,Chinese,,58.304,8.4,9,tv,FALSE
6054,921355,Assassin,English,3/31/2023,80.805,4.8,11,movie,FALSE
6055,117465,,Japanese,,62.392,10,4,tv,FALSE
6056,933419,Champions,English,3/9/2023,104.315,6.512,43,movie,FALSE
6057,208891,,Japanese,,59.825,8.667,3,tv,FALSE
6058,878375,On a Wing and a Prayer,English,4/6/2023,53.714,8,4,movie,FALSE
6059,82856,,English,,1108.646,8.488,8697,tv,FALSE
6060,638974,Murder Mystery 2,English,3/26/2023,235.901,6.8,187,movie,FALSE
6061,677179,Creed III,English,3/1/2023,1537.879,7.2,561,movie,FALSE
6062,726759,Tetris,English,3/15/2023,66.661,7.7,100,movie,FALSE
6063,76600,Avatar: The Way of Water,English,12/14/2022,10224.28,7.742,6335,movie,FALSE
6064,849869,길복순,Korean,2/17/2023,33.985,6.9,39,movie,FALSE
6065,603692,John Wick: Chapter 4,English,3/22/2023,2569.508,8.161,635,movie,FALSE
6066,493529,Dungeons & Dragons: Honor Among Thieves,English,3/23/2023,702.523,7.598,128,movie,FALSE
6067,932430,Prom Pact,English,3/30/2023,85.403,8,10,movie,FALSE
6068,95558,,English,,64.625,8,8,tv,FALSE
6069,816904,Momias,Spain,1/5/2023,1224.45,7.008,64,movie,FALSE
6070,514999,Murder Mystery,English,5/25/2019,197.421,6.252,3642,movie,FALSE
6071,1049638,Rye Lane,English,3/17/2023,30.374,7.778,18,movie,FALSE
6072,739405,Operation Fortune: Ruse de Guerre,English,1/4/2023,184.229,6.721,297,movie,FALSE
6073,158876,,Chinese,,58.304,8.4,9,tv,FALSE
6074,921355,Assassin,English,3/31/2023,80.805,4.8,11,movie,FALSE
6075,117465,,Japanese,,62.392,10,4,tv,FALSE
6076,933419,Champions,English,3/9/2023,104.315,6.512,43,movie,FALSE
6077,208891,,Japanese,,59.825,8.667,3,tv,FALSE
6078,878375,On a Wing and a Prayer,English,4/6/2023,53.714,8,4,movie,FALSE
6079,82856,,English,,1108.646,8.488,8697,tv,FALSE
6080,638974,Murder Mystery 2,English,3/26/2023,235.901,6.8,187,movie,FALSE
6081,677179,Creed III,English,3/1/2023,1537.879,7.2,561,movie,FALSE
6082,726759,Tetris,English,3/15/2023,66.661,7.7,100,movie,FALSE
6083,76600,Avatar: The Way of Water,English,12/14/2022,10224.28,7.742,6335,movie,FALSE
6084,849869,길복순,Korean,2/17/2023,33.985,6.9,39,movie,FALSE
6085,603692,John Wick: Chapter 4,English,3/22/2023,2569.508,8.161,635,movie,FALSE
6086,493529,Dungeons & Dragons: Honor Among Thieves,English,3/23/2023,702.523,7.598,128,movie,FALSE
6087,932430,Prom Pact,English,3/30/2023,85.403,8,10,movie,FALSE
6088,95558,,English,,64.625,8,8,tv,FALSE
6089,816904,Momias,Spain,1/5/2023,1224.45,7.008,64,movie,FALSE
6090,514999,Murder Mystery,English,5/25/2019,197.421,6.252,3642,movie,FALSE
6091,1049638,Rye Lane,English,3/17/2023,30.374,7.778,18,movie,FALSE
6092,739405,Operation Fortune: Ruse de Guerre,English,1/4/2023,184.229,6.721,297,movie,FALSE
6093,158876,,Chinese,,58.304,8.4,9,tv,FALSE
6094,921355,Assassin,English,3/31/2023,80.805,4.8,11,movie,FALSE
6095,117465,,Japanese,,62.392,10,4,tv,FALSE
6096,933419,Champions,English,3/9/2023,104.315,6.512,43,movie,FALSE
6097,208891,,Japanese,,59.825,8.667,3,tv,FALSE
6098,878375,On a Wing and a Prayer,English,4/6/2023,53.714,8,4,movie,FALSE
6099,82856,,English,,1108.646,8.488,8697,tv,FALSE
6100,638974,Murder Mystery 2,English,3/26/2023,235.901,6.8,187,movie,FALSE
6101,677179,Creed III,English,3/1/2023,1537.879,7.2,561,movie,FALSE
6102,726759,Tetris,English,3/15/2023,66.661,7.7,100,movie,FALSE
6103,76600,Avatar: The Way of Water,English,12/14/2022,10224.28,7.742,6335,movie,FALSE
6104,849869,길복순,Korean,2/17/2023,33.985,6.9,39,movie,FALSE
6105,603692,John Wick: Chapter 4,English,3/22/2023,2569.508,8.161,635,movie,FALSE
6106,493529,Dungeons & Dragons: Honor Among Thieves,English,3/23/2023,702.523,7.598,128,movie,FALSE
6107,932430,Prom Pact,English,3/30/2023,85.403,8,10,movie,FALSE
6108,95558,,English,,64.625,8,8,tv,FALSE
6109,816904,Momias,Spain,1/5/2023,1224.45,7.008,64,movie,FALSE
6110,514999,Murder Mystery,English,5/25/2019,197.421,6.252,3642,movie,FALSE
6111,1049638,Rye Lane,English,3/17/2023,30.374,7.778,18,movie,FALSE
6112,739405,Operation Fortune: Ruse de Guerre,English,1/4/2023,184.229,6.721,297,movie,FALSE
6113,158876,,Chinese,,58.304,8.4,9,tv,FALSE
6114,921355,Assassin,English,3/31/2023,80.805,4.8,11,movie,FALSE
6115,117465,,Japanese,,62.392,10,4,tv,FALSE
6116,933419,Champions,English,3/9/2023,104.315,6.512,43,movie,FALSE
6117,208891,,Japanese,,59.825,8.667,3,tv,FALSE
6118,878375,On a Wing and a Prayer,English,4/6/2023,53.714,8,4,movie,FALSE
6119,82856,,English,,1108.646,8.488,8697,tv,FALSE
6120,638974,Murder Mystery 2,English,3/26/2023,235.901,6.8,187,movie,FALSE
6121,677179,Creed III,English,3/1/2023,1537.879,7.2,561,movie,FALSE
6122,726759,Tetris,English,3/15/2023,66.661,7.7,100,movie,FALSE
6123,76600,Avatar: The Way of Water,English,12/14/2022,10224.28,7.742,6335,movie,FALSE
6124,849869,길복순,Korean,2/17/2023,33.985,6.9,39,movie,FALSE
6125,603692,John Wick: Chapter 4,English,3/22/2023,2569.508,8.161,635,movie,FALSE
6126,493529,Dungeons & Dragons: Honor Among Thieves,English,3/23/2023,702.523,7.598,128,movie,FALSE
6127,932430,Prom Pact,English,3/30/2023,85.403,8,10,movie,FALSE
6128,95558,,English,,64.625,8,8,tv,FALSE
6129,816904,Momias,Spain,1/5/2023,1224.45,7.008,64,movie,FALSE
6130,514999,Murder Mystery,English,5/25/2019,197.421,6.252,3642,movie,FALSE
6131,1049638,Rye Lane,English,3/17/2023,30.374,7.778,18,movie,FALSE
6132,739405,Operation Fortune: Ruse de Guerre,English,1/4/2023,184.229,6.721,297,movie,FALSE
6133,158876,,Chinese,,58.304,8.4,9,tv,FALSE
6134,921355,Assassin,English,3/31/2023,80.805,4.8,11,movie,FALSE
6135,117465,,Japanese,,62.392,10,4,tv,FALSE
6136,933419,Champions,English,3/9/2023,104.315,6.512,43,movie,FALSE
6137,208891,,Japanese,,59.825,8.667,3,tv,FALSE
6138,878375,On a Wing and a Prayer,English,4/6/2023,53.714,8,4,movie,FALSE
6139,82856,,English,,1108.646,8.488,8697,tv,FALSE
6140,638974,Murder Mystery 2,English,3/26/2023,235.901,6.8,187,movie,FALSE
6141,677179,Creed III,English,3/1/2023,1537.879,7.2,561,movie,FALSE
6142,726759,Tetris,English,3/15/2023,66.661,7.7,100,movie,FALSE
6143,76600,Avatar: The Way of Water,English,12/14/2022,10224.28,7.742,6335,movie,FALSE
6144,849869,길복순,Korean,2/17/2023,33.985,6.9,39,movie,FALSE
6145,603692,John Wick: Chapter 4,English,3/22/2023,2569.508,8.161,635,movie,FALSE
6146,493529,Dungeons & Dragons: Honor Among Thieves,English,3/23/2023,702.523,7.598,128,movie,FALSE
6147,932430,Prom Pact,English,3/30/2023,85.403,8,10,movie,FALSE
6148,95558,,English,,64.625,8,8,tv,FALSE
6149,816904,Momias,Spain,1/5/2023,1224.45,7.008,64,movie,FALSE
6150,514999,Murder Mystery,English,5/25/2019,197.421,6.252,3642,movie,FALSE
6151,1049638,Rye Lane,English,3/17/2023,30.374,7.778,18,movie,FALSE
6152,739405,Operation Fortune: Ruse de Guerre,English,1/4/2023,184.229,6.721,297,movie,FALSE
6153,158876,,Chinese,,58.304,8.4,9,tv,FALSE
6154,921355,Assassin,English,3/31/2023,80.805,4.8,11,movie,FALSE
6155,117465,,Japanese,,62.392,10,4,tv,FALSE
6156,933419,Champions,English,3/9/2023,104.315,6.512,43,movie,FALSE
6157,208891,,Japanese,,59.825,8.667,3,tv,FALSE
6158,878375,On a Wing and a Prayer,English,4/6/2023,53.714,8,4,movie,FALSE
6159,82856,,English,,1108.646,8.488,8697,tv,FALSE
6160,638974,Murder Mystery 2,English,3/26/2023,235.901,6.8,187,movie,FALSE
6161,677179,Creed III,English,3/1/2023,1537.879,7.2,561,movie,FALSE
6162,726759,Tetris,English,3/15/2023,66.661,7.7,100,movie,FALSE
6163,76600,Avatar: The Way of Water,English,12/14/2022,10224.28,7.742,6335,movie,FALSE
6164,849869,길복순,Korean,2/17/2023,33.985,6.9,39,movie,FALSE
6165,603692,John Wick: Chapter 4,English,3/22/2023,2569.508,8.161,635,movie,FALSE
6166,493529,Dungeons & Dragons: Honor Among Thieves,English,3/23/2023,702.523,7.598,128,movie,FALSE
6167,932430,Prom Pact,English,3/30/2023,85.403,8,10,movie,FALSE
6168,95558,,English,,64.625,8,8,tv,FALSE
6169,816904,Momias,Spain,1/5/2023,1224.45,7.008,64,movie,FALSE
6170,514999,Murder Mystery,English,5/25/2019,197.421,6.252,3642,movie,FALSE
6171,1049638,Rye Lane,English,3/17/2023,30.374,7.778,18,movie,FALSE
6172,739405,Operation Fortune: Ruse de Guerre,English,1/4/2023,184.229,6.721,297,movie,FALSE
6173,158876,,Chinese,,58.304,8.4,9,tv,FALSE
6174,921355,Assassin,English,3/31/2023,80.805,4.8,11,movie,FALSE
6175,117465,,Japanese,,62.392,10,4,tv,FALSE
6176,933419,Champions,English,3/9/2023,104.315,6.512,43,movie,FALSE
6177,208891,,Japanese,,59.825,8.667,3,tv,FALSE
6178,878375,On a Wing and a Prayer,English,4/6/2023,53.714,8,4,movie,FALSE
6179,82856,,English,,1108.646,8.488,8697,tv,FALSE
6180,638974,Murder Mystery 2,English,3/26/2023,235.901,6.8,187,movie,FALSE
6181,677179,Creed III,English,3/1/2023,1537.879,7.2,561,movie,FALSE
6182,726759,Tetris,English,3/15/2023,66.661,7.7,100,movie,FALSE
6183,76600,Avatar: The Way of Water,English,12/14/2022,10224.28,7.742,6335,movie,FALSE
6184,849869,길복순,Korean,2/17/2023,33.985,6.9,39,movie,FALSE
6185,603692,John Wick: Chapter 4,English,3/22/2023,2569.508,8.161,635,movie,FALSE
6186,493529,Dungeons & Dragons: Honor Among Thieves,English,3/23/2023,702.523,7.598,128,movie,FALSE
6187,932430,Prom Pact,English,3/30/2023,85.403,8,10,movie,FALSE
6188,95558,,English,,64.625,8,8,tv,FALSE
6189,816904,Momias,Spain,1/5/2023,1224.45,7.008,64,movie,FALSE
6190,514999,Murder Mystery,English,5/25/2019,197.421,6.252,3642,movie,FALSE
6191,1049638,Rye Lane,English,3/17/2023,30.374,7.778,18,movie,FALSE
6192,739405,Operation Fortune: Ruse de Guerre,English,1/4/2023,184.229,6.721,297,movie,FALSE
6193,158876,,Chinese,,58.304,8.4,9,tv,FALSE
6194,921355,Assassin,English,3/31/2023,80.805,4.8,11,movie,FALSE
6195,117465,,Japanese,,62.392,10,4,tv,FALSE
6196,933419,Champions,English,3/9/2023,104.315,6.512,43,movie,FALSE
6197,208891,,Japanese,,59.825,8.667,3,tv,FALSE
6198,878375,On a Wing and a Prayer,English,4/6/2023,53.714,8,4,movie,FALSE
6199,82856,,English,,1108.646,8.488,8697,tv,FALSE
6200,638974,Murder Mystery 2,English,3/26/2023,235.901,6.8,187,movie,FALSE
6201,677179,Creed III,English,3/1/2023,1537.879,7.2,561,movie,FALSE
6202,726759,Tetris,English,3/15/2023,66.661,7.7,100,movie,FALSE
6203,76600,Avatar: The Way of Water,English,12/14/2022,10224.28,7.742,6335,movie,FALSE
6204,849869,길복순,Korean,2/17/2023,33.985,6.9,39,movie,FALSE
6205,603692,John Wick: Chapter 4,English,3/22/2023,2569.508,8.161,635,movie,FALSE
6206,493529,Dungeons & Dragons: Honor Among Thieves,English,3/23/2023,702.523,7.598,128,movie,FALSE
6207,932430,Prom Pact,English,3/30/2023,85.403,8,10,movie,FALSE
6208,95558,,English,,64.625,8,8,tv,FALSE
6209,816904,Momias,Spain,1/5/2023,1224.45,7.008,64,movie,FALSE
6210,514999,Murder Mystery,English,5/25/2019,197.421,6.252,3642,movie,FALSE
6211,1049638,Rye Lane,English,3/17/2023,30.374,7.778,18,movie,FALSE
6212,739405,Operation Fortune: Ruse de Guerre,English,1/4/2023,184.229,6.721,297,movie,FALSE
6213,158876,,Chinese,,58.304,8.4,9,tv,FALSE
6214,921355,Assassin,English,3/31/2023,80.805,4.8,11,movie,FALSE
6215,117465,,Japanese,,62.392,10,4,tv,FALSE
6216,933419,Champions,English,3/9/2023,104.315,6.512,43,movie,FALSE
6217,208891,,Japanese,,59.825,8.667,3,tv,FALSE
6218,878375,On a Wing and a Prayer,English,4/6/2023,53.714,8,4,movie,FALSE
6219,82856,,English,,1108.646,8.488,8697,tv,FALSE
6220,638974,Murder Mystery 2,English,3/26/2023,235.901,6.8,187,movie,FALSE
6221,677179,Creed III,English,3/1/2023,1537.879,7.2,561,movie,FALSE
6222,726759,Tetris,English,3/15/2023,66.661,7.7,100,movie,FALSE
6223,76600,Avatar: The Way of Water,English,12/14/2022,10224.28,7.742,6335,movie,FALSE
6224,849869,길복순,Korean,2/17/2023,33.985,6.9,39,movie,FALSE
6225,603692,John Wick: Chapter 4,English,3/22/2023,2569.508,8.161,635,movie,FALSE
6226,493529,Dungeons & Dragons: Honor Among Thieves,English,3/23/2023,702.523,7.598,128,movie,FALSE
6227,932430,Prom Pact,English,3/30/2023,85.403,8,10,movie,FALSE
6228,95558,,English,,64.625,8,8,tv,FALSE
6229,816904,Momias,Spain,1/5/2023,1224.45,7.008,64,movie,FALSE
6230,514999,Murder Mystery,English,5/25/2019,197.421,6.252,3642,movie,FALSE
6231,1049638,Rye Lane,English,3/17/2023,30.374,7.778,18,movie,FALSE
6232,739405,Operation Fortune: Ruse de Guerre,English,1/4/2023,184.229,6.721,297,movie,FALSE
6233,158876,,Chinese,,58.304,8.4,9,tv,FALSE
6234,921355,Assassin,English,3/31/2023,80.805,4.8,11,movie,FALSE
6235,117465,,Japanese,,62.392,10,4,tv,FALSE
6236,933419,Champions,English,3/9/2023,104.315,6.512,43,movie,FALSE
6237,208891,,Japanese,,59.825,8.667,3,tv,FALSE
6238,878375,On a Wing and a Prayer,English,4/6/2023,53.714,8,4,movie,FALSE
6239,82856,,English,,1108.646,8.488,8697,tv,FALSE
6240,638974,Murder Mystery 2,English,3/26/2023,235.901,6.8,187,movie,FALSE
6241,677179,Creed III,English,3/1/2023,1537.879,7.2,561,movie,FALSE
6242,726759,Tetris,English,3/15/2023,66.661,7.7,100,movie,FALSE
6243,76600,Avatar: The Way of Water,English,12/14/2022,10224.28,7.742,6335,movie,FALSE
6244,849869,길복순,Korean,2/17/2023,33.985,6.9,39,movie,FALSE
6245,603692,John Wick: Chapter 4,English,3/22/2023,2569.508,8.161,635,movie,FALSE
6246,493529,Dungeons & Dragons: Honor Among Thieves,English,3/23/2023,702.523,7.598,128,movie,FALSE
6247,932430,Prom Pact,English,3/30/2023,85.403,8,10,movie,FALSE
6248,95558,,English,,64.625,8,8,tv,FALSE
6249,816904,Momias,Spain,1/5/2023,1224.45,7.008,64,movie,FALSE
6250,514999,Murder Mystery,English,5/25/2019,197.421,6.252,3642,movie,FALSE
6251,1049638,Rye Lane,English,3/17/2023,30.374,7.778,18,movie,FALSE
6252,739405,Operation Fortune: Ruse de Guerre,English,1/4/2023,184.229,6.721,297,movie,FALSE
6253,158876,,Chinese,,58.304,8.4,9,tv,FALSE
6254,921355,Assassin,English,3/31/2023,80.805,4.8,11,movie,FALSE
6255,117465,,Japanese,,62.392,10,4,tv,FALSE
6256,933419,Champions,English,3/9/2023,104.315,6.512,43,movie,FALSE
6257,208891,,Japanese,,59.825,8.667,3,tv,FALSE
6258,878375,On a Wing and a Prayer,English,4/6/2023,53.714,8,4,movie,FALSE
6259,82856,,English,,1108.646,8.488,8697,tv,FALSE
6260,638974,Murder Mystery 2,English,3/26/2023,235.901,6.8,187,movie,FALSE
6261,677179,Creed III,English,3/1/2023,1537.879,7.2,561,movie,FALSE
6262,726759,Tetris,English,3/15/2023,66.661,7.7,100,movie,FALSE
